t,P,eps,beta_B,cs2,s,S,L,Phi_nu,Qdot_nu
0.000708,0.017940831999999997,1.25278,0.014320816104982516,0.1,1.4669555035128805,3.2311795231561255e-19,5.012639999999999e+41,5.012639999999999e+33,4.926284698001355e+19
0.000709,0.017973553,1.2530649999999999,0.01434367171695004,0.1,1.466430661205383,3.2264701016620085e-19,5.026809999999999e+41,5.026809999999999e+33,4.92136087562486e+19
0.00071,0.018006300000000003,1.2533500000000002,0.014366537679020226,0.1,1.4659064327485383,3.2217723796671165e-19,5.041e+41,5.0409999999999997e+33,4.916441974609651e+19
0.0007109999999999999,0.018039073,1.253635,0.014389413984134137,0.1,1.4653828170660435,3.217086316281105e-19,5.0552100000000004e+41,5.0552099999999994e+33,4.9115279900368265e+19
0.000712,0.018071872,1.25392,0.01441230062523925,0.1,1.4648598130841122,3.212411870798492e-19,5.06944e+41,5.0694399999999994e+33,4.906618916992401e+19
0.000713,0.018104697000000003,1.2542050000000002,0.014435197595289447,0.1,1.4643374197314656,3.2077490026976246e-19,5.08369e+41,5.083689999999999e+33,4.901714750567302e+19
0.000714,0.018137548,1.25449,0.014458104887245015,0.1,1.4638156359393233,3.2030976716396566e-19,5.0979599999999996e+41,5.097959999999999e+33,4.896815485857362e+19
0.0007149999999999999,0.018170424999999997,1.254775,0.01448102249407264,0.1,1.4632944606413996,3.19845783746754e-19,5.1122499999999984e+41,5.1122499999999977e+33,4.891921117963316e+19
0.000716,0.018203327999999998,1.2550599999999998,0.014503950408745398,0.1,1.4627738927738927,3.193829460205005e-19,5.12656e+41,5.12656e+33,4.887031641990795e+19
0.000717,0.018236257,1.2553450000000002,0.014526888624242736,0.1,1.4622539312754805,3.1892125000555744e-19,5.140889999999999e+41,5.140889999999999e+33,4.882147053050323e+19
0.000718,0.018269212,1.25563,0.014549837133550488,0.1,1.461734575087311,3.1846069174015487e-19,5.1552400000000004e+41,5.1552399999999994e+33,4.877267346257312e+19
0.000719,0.018302193,1.2559150000000001,0.014572795929660844,0.1,1.4612158231529961,3.180012672803038e-19,5.169610000000001e+41,5.1696099999999996e+33,4.872392516732052e+19
0.0007199999999999999,0.0183352,1.2562,0.01459576500557236,0.1,1.4606976744186047,3.1754297269969666e-19,5.184e+41,5.1839999999999994e+33,4.867522559599717e+19
0.000721,0.018368233,1.256485,0.014618744354289944,0.1,1.4601801278326554,3.170858040896103e-19,5.1984100000000004e+41,5.19841e+33,4.862657469990346e+19
0.000722,0.018401292,1.25677,0.014641733968824846,0.1,1.459663182346109,3.166297575588089e-19,5.21284e+41,5.212839999999999e+33,4.85779724303885e+19
0.000723,0.018434377,1.257055,0.014664733842194652,0.1,1.4591468369123624,3.1617482923344793e-19,5.22729e+41,5.22729e+33,4.852941873885002e+19
0.0007239999999999999,0.018467487999999997,1.25734,0.014687743967423289,0.1,1.458631090487239,3.157210152569782e-19,5.241759999999998e+41,5.241759999999997e+33,4.848091357673433e+19
0.000725,0.018500625,1.2576250000000002,0.014710764337540996,0.1,1.4581159420289858,3.15268311790051e-19,5.2562500000000005e+41,5.25625e+33,4.843245689553624e+19
0.000726,0.018533788000000002,1.25791,0.014733794945584343,0.1,1.457601390498262,3.1481671501042373e-19,5.27076e+41,5.27076e+33,4.83840486467991e+19
0.000727,0.018566977,1.258195,0.014756835784596186,0.1,1.4570874348581355,3.143662211128663e-19,5.285289999999999e+41,5.285289999999998e+33,4.8335688782114636e+19
0.0007279999999999999,0.018600191999999998,1.2584799999999998,0.014779886847625708,0.1,1.456574074074074,3.1391682630906763e-19,5.299839999999998e+41,5.299839999999998e+33,4.828737725312298e+19
0.0007289999999999999,0.018633432999999994,1.2587650000000001,0.014802948127728362,0.1,1.456061307113939,3.1346852682754336e-19,5.314409999999999e+41,5.314409999999998e+33,4.8239114011512594e+19
0.00073,0.018666699999999998,1.25905,0.014826019617965924,0.1,1.4555491329479768,3.1302131891354343e-19,5.329e+41,5.328999999999999e+33,4.819089900902024e+19
0.000731,0.018699992999999995,1.2593349999999999,0.014849101311406415,0.1,1.4550375505488156,3.125751988289615e-19,5.34361e+41,5.34361e+33,4.814273219743092e+19
0.000732,0.018733312000000002,1.25962,0.014872193201124151,0.1,1.4545265588914549,3.121301628522435e-19,5.35824e+41,5.35824e+33,4.80946135285778e+19
0.0007329999999999999,0.018766656999999996,1.259905,0.014895295280199693,0.1,1.4540161569532604,3.1168620727829813e-19,5.372889999999998e+41,5.372889999999997e+33,4.804654295434223e+19
0.000734,0.018800028,1.26019,0.0149184075417199,0.1,1.4535063437139562,3.1124332841840603e-19,5.38756e+41,5.38756e+33,4.79985204266536e+19
0.000735,0.018833424999999997,1.260475,0.01494152997877784,0.1,1.4529971181556196,3.1080152260013256e-19,5.4022499999999994e+41,5.402249999999999e+33,4.795054589748941e+19
0.000736,0.018866848000000002,1.26076,0.014964662584472857,0.1,1.4524884792626729,3.1036078616723776e-19,5.41696e+41,5.41696e+33,4.790261931887511e+19
0.0007369999999999999,0.018900296999999996,1.261045,0.014987805351910516,0.1,1.451980426021877,3.099211154795895e-19,5.4316899999999984e+41,5.431689999999998e+33,4.7854740642884125e+19
0.0007379999999999999,0.018933771999999998,1.26133,0.015010958274202625,0.1,1.4514729574223246,3.094825069130756e-19,5.4464399999999984e+41,5.446439999999998e+33,4.780690982163776e+19
0.000739,0.018967273,1.261615,0.015034121344467211,0.1,1.450966072455434,3.0904495685951735e-19,5.46121e+41,5.46121e+33,4.775912680730521e+19
0.00074,0.0190008,1.2619,0.015057294555828514,0.1,1.4504597701149426,3.0860846172658353e-19,5.476e+41,5.475999999999999e+33,4.771139155210344e+19
0.000741,0.019034353000000004,1.2621850000000001,0.01508047790141699,0.1,1.4499540493968983,3.081730179377042e-19,5.490810000000001e+41,5.49081e+33,4.76637040082972e+19
0.0007419999999999999,0.019067931999999996,1.26247,0.015103671374369288,0.1,1.4494489092996556,3.077386219319864e-19,5.505639999999998e+41,5.505639999999998e+33,4.761606412819895e+19
0.000743,0.019101537000000002,1.262755,0.015126874967828281,0.1,1.4489443488238671,3.0730527016412876e-19,5.52049e+41,5.52049e+33,4.756847186416878e+19
0.000744,0.019135167999999998,1.2630400000000002,0.015150088674942991,0.1,1.4484403669724772,3.068729591043384e-19,5.5353600000000005e+41,5.53536e+33,4.752092716861445e+19
0.000745,0.019168825,1.263325,0.01517331248886866,0.1,1.4479369627507164,3.0644168523824683e-19,5.5502500000000005e+41,5.550249999999999e+33,4.747342999399124e+19
0.0007459999999999999,0.019202508,1.26361,0.015196546402766678,0.1,1.4474341351660938,3.0601144506682737e-19,5.565159999999998e+41,5.565159999999998e+33,4.7425980292801995e+19
0.0007469999999999999,0.019236217,1.263895,0.015219790409804613,0.1,1.4469318832283915,3.0558223510631293e-19,5.580089999999999e+41,5.580089999999998e+33,4.737857801759698e+19
0.000748,0.019269952,1.26418,0.015243044503156195,0.1,1.4464302059496568,3.051540518881132e-19,5.595040000000001e+41,5.59504e+33,4.733122312097393e+19
0.000749,0.019303713000000004,1.2644650000000002,0.015266308676001313,0.1,1.4459291023441967,3.047268919587348e-19,5.61001e+41,5.610009999999999e+33,4.7283915555577954e+19
0.00075,0.0193375,1.26475,0.015289582921525994,0.1,1.4454285714285715,3.043007518796992e-19,5.625e+41,5.625e+33,4.7236655274101465e+19
0.0007509999999999999,0.019371312999999994,1.265035,0.015312867232922406,0.1,1.4449286122215876,3.0387562822746327e-19,5.640009999999999e+41,5.640009999999998e+33,4.71894422292842e+19
0.000752,0.019405151999999995,1.26532,0.015336161603388862,0.1,1.4444292237442924,3.034515175933387e-19,5.655039999999998e+41,5.655039999999997e+33,4.714227637391309e+19
0.000753,0.019439017000000003,1.265605,0.015359466026129797,0.1,1.4439304050199657,3.030284165834135e-19,5.67009e+41,5.67009e+33,4.709515766082228e+19
0.000754,0.019472907999999997,1.26589,0.015382780494355748,0.1,1.4434321550741163,3.02606321818473e-19,5.6851600000000005e+41,5.68516e+33,4.704808604289306e+19
0.0007549999999999999,0.019506825,1.266175,0.015406105001283392,0.1,1.442934472934473,3.021852299339211e-19,5.700249999999999e+41,5.700249999999998e+33,4.70010614730538e+19
0.0007559999999999999,0.019540767999999993,1.2664600000000001,0.015429439540135488,0.1,1.44243735763098,3.0176513757970296e-19,5.715359999999998e+41,5.715359999999998e+33,4.695408390427993e+19
0.000757,0.019574737000000005,1.266745,0.015452784104140933,0.1,1.4419408081957883,3.013460414202274e-19,5.730490000000001e+41,5.73049e+33,4.690715328959387e+19
0.000758,0.019608731999999997,1.2670299999999999,0.01547613868653465,0.1,1.4414448236632535,3.009279381342909e-19,5.7456399999999996e+41,5.745639999999999e+33,4.6860269582065025e+19
0.000759,0.019642753,1.2673150000000002,0.015499503280557712,0.1,1.4409494030699264,3.0051082441500025e-19,5.760810000000001e+41,5.76081e+33,4.681343273480965e+19
0.0007599999999999999,0.019676799999999994,1.2676,0.015522877879457237,0.1,1.4404545454545457,3.0009469696969704e-19,5.7759999999999994e+41,5.775999999999999e+33,4.676664270099093e+19
0.000761,0.019710873,1.267885,0.015546262476486434,0.1,1.4399602498580353,2.9967955251988244e-19,5.791209999999999e+41,5.791209999999998e+33,4.671989943381879e+19
0.000762,0.019744972000000003,1.26817,0.01556965706490455,0.1,1.439466515323496,2.992653878011426e-19,5.806440000000001e+41,5.80644e+33,4.667320288654999e+19
0.000763,0.019779097,1.268455,0.015593061637976907,0.1,1.4389733408961998,2.9885219956307366e-19,5.8216900000000006e+41,5.82169e+33,4.6626553012487954e+19
0.0007639999999999999,0.019813248,1.26874,0.015616476188974887,0.1,1.438480725623583,2.984399845692081e-19,5.836959999999999e+41,5.836959999999999e+33,4.657994976498283e+19
0.000765,0.019847424999999995,1.2690249999999998,0.0156399007111759,0.1,1.4379886685552408,2.9802873959694116e-19,5.852249999999999e+41,5.852249999999998e+33,4.653339309743134e+19
0.000766,0.019881628000000005,1.26931,0.01566333519786341,0.1,1.4374971687429219,2.976184614374579e-19,5.867559999999998e+41,5.867559999999998e+33,4.648688296327683e+19
0.000767,0.019915857,1.269595,0.015686779642326884,0.1,1.4370062252405207,2.9720914689566096e-19,5.882890000000001e+41,5.882890000000001e+33,4.644041931600916e+19
0.000768,0.019950112000000002,1.2698800000000001,0.015710234037861846,0.1,1.4365158371040725,2.968007927900976e-19,5.898240000000001e+41,5.89824e+33,4.6394002109164675e+19
0.0007689999999999999,0.019984392999999996,1.270165,0.015733698377769813,0.1,1.436026003391747,2.96393395952889e-19,5.9136099999999986e+41,5.913609999999998e+33,4.6347631296326164e+19
0.00077,0.0200187,1.2704499999999999,0.01575717265535834,0.1,1.4355367231638416,2.9598695322965806e-19,5.928999999999999e+41,5.928999999999998e+33,4.630130683112281e+19
0.000771,0.020053033,1.2707350000000002,0.015780656863940947,0.1,1.4350479954827784,2.9558146147946e-19,5.9444100000000005e+41,5.94441e+33,4.625502866723014e+19
0.000772,0.020087392,1.27102,0.015804150996837185,0.1,1.4345598194130926,2.9517691757471044e-19,5.959840000000001e+41,5.95984e+33,4.620879675837e+19
0.0007729999999999999,0.020121776999999997,1.271305,0.01582765504737258,0.1,1.4340721940214325,2.947733184011167e-19,5.975289999999999e+41,5.975289999999998e+33,4.616261105831048e+19
0.000774,0.020156188,1.2715900000000002,0.015851169008878643,0.1,1.4335851183765504,2.943706608576079e-19,5.990759999999998e+41,5.990759999999998e+33,4.6116471520865845e+19
0.000775,0.020190624999999997,1.271875,0.01587469287469287,0.1,1.433098591549296,2.9396894185626584e-19,6.006249999999999e+41,6.006249999999998e+33,4.607037809989658e+19
0.000776,0.020225088000000002,1.27216,0.015898226638158725,0.1,1.4326126126126126,2.9356815832225668e-19,6.0217600000000005e+41,6.02176e+33,4.6024330749309256e+19
0.0007769999999999999,0.020259576999999997,1.2724449999999998,0.015921770292625613,0.1,1.4321271806415306,2.9316830719376263e-19,6.037289999999999e+41,6.037289999999998e+33,4.597832942305653e+19
0.0007779999999999999,0.020294092,1.2727300000000001,0.01594532383144893,0.1,1.431642294713161,2.9276938542191434e-19,6.0528399999999986e+41,6.052839999999998e+33,4.593237407513704e+19
0.000779,0.020328632999999995,1.273015,0.015968887247990005,0.1,1.4311579539066892,2.92371389970723e-19,6.068409999999999e+41,6.068409999999998e+33,4.588646465959545e+19
0.00078,0.0203632,1.2733,0.015992460535616114,0.1,1.430674157303371,2.919743178170145e-19,6.083999999999998e+41,6.083999999999997e+33,4.584060113052235e+19
0.000781,0.020397792999999997,1.273585,0.016016043687700467,0.1,1.4301909039865244,2.915781659503618e-19,6.099610000000001e+41,6.099610000000001e+33,4.57947834420542e+19
0.0007819999999999999,0.020432411999999997,1.27387,0.016039636697622203,0.1,1.4297081930415265,2.9118293137301965e-19,6.1152399999999985e+41,6.115239999999998e+33,4.574901154837332e+19
0.000783,0.020467057,1.2741550000000001,0.016063239558766398,0.1,1.429226023555805,2.907886110998586e-19,6.1308899999999994e+41,6.130889999999998e+33,4.570328540370779e+19
0.000784,0.020501728,1.27444,0.016086852264524026,0.1,1.4287443946188343,2.9039520215829966e-19,6.146559999999999e+41,6.146559999999998e+33,4.565760496233148e+19
0.000785,0.020536425,1.2747249999999999,0.016110474808291985,0.1,1.4282633053221285,2.9000270158824946e-19,6.162250000000001e+41,6.16225e+33,4.561197017856392e+19
0.0007859999999999999,0.020571147999999997,1.2750100000000002,0.016134107183473065,0.1,1.4277827547592388,2.8961110644203627e-19,6.1779599999999995e+41,6.177959999999998e+33,4.556638100677036e+19
0.0007869999999999999,0.020605896999999995,1.275295,0.016157749383475976,0.1,1.4273027420257416,2.892204137843448e-19,6.193689999999999e+41,6.193689999999998e+33,4.552083740136159e+19
0.000788,0.020640671999999995,1.27558,0.016181401401715294,0.1,1.4268232662192395,2.888306206921538e-19,6.209439999999999e+41,6.209439999999998e+33,4.547533931679402e+19
0.000789,0.020675473,1.275865,0.016205063231611496,0.1,1.4263443264393516,2.884417242546717e-19,6.225209999999999e+41,6.225209999999998e+33,4.542988670756956e+19
0.00079,0.0207103,1.2761500000000001,0.01622873486659092,0.1,1.4258659217877097,2.8805372157327467e-19,6.2410000000000016e+41,6.241e+33,4.538447952823558e+19
0.0007909999999999999,0.020745153,1.276435,0.016252416300085785,0.1,1.4253880513679509,2.876666097614432e-19,6.256809999999999e+41,6.256809999999999e+33,4.533911773338493e+19
0.000792,0.020780031999999997,1.27672,0.016276107525534177,0.1,1.4249107142857145,2.872803859447005e-19,6.27264e+41,6.272639999999999e+33,4.529380127765578e+19
0.000793,0.020814937000000002,1.277005,0.016299808536380047,0.1,1.4244339096486336,2.868950472605506e-19,6.288489999999999e+41,6.288489999999998e+33,4.524853011573168e+19
0.000794,0.020849867999999994,1.27729,0.016323519326073167,0.1,1.4239576365663322,2.8651059085841697e-19,6.304360000000001e+41,6.30436e+33,4.520330420234147e+19
0.0007949999999999999,0.020884825,1.277575,0.016347239888069194,0.1,1.4234818941504177,2.861270138995814e-19,6.3202499999999986e+41,6.320249999999998e+33,4.5158123492259226e+19
0.0007959999999999999,0.020919807999999998,1.27786,0.01637097021582959,0.1,1.4230066815144768,2.8574431355712386e-19,6.336159999999999e+41,6.336159999999998e+33,4.511298794030424e+19
0.000797,0.020954816999999997,1.278145,0.016394710302821663,0.1,1.422531997774068,2.8536248701586117e-19,6.352089999999999e+41,6.352089999999999e+33,4.506789750134095e+19
0.000798,0.020989851999999996,1.27843,0.016418460142518555,0.1,1.4220578420467185,2.849815314722883e-19,6.368039999999999e+41,6.368039999999998e+33,4.5022852130278924e+19
0.000799,0.021024913000000003,1.278715,0.016442219728399213,0.1,1.4215842134519179,2.8460144413451804e-19,6.3840100000000014e+41,6.384010000000001e+33,4.497785178207278e+19
0.0007999999999999999,0.02106,1.279,0.016465989053948398,0.1,1.4211111111111112,2.842222222222222e-19,6.3999999999999994e+41,6.399999999999999e+33,4.493289641172216e+19
0.000801,0.021095113000000002,1.279285,0.01648976811265668,0.1,1.4206385341476957,2.8384386296657255e-19,6.416009999999999e+41,6.416009999999999e+33,4.48879859742717e+19
0.000802,0.021130252000000002,1.27957,0.016513556898020428,0.1,1.4201664816870145,2.8346636361018254e-19,6.4320399999999995e+41,6.432039999999999e+33,4.4843120424810955e+19
0.000803,0.021165417000000002,1.279855,0.01653735540354181,0.1,1.4196949528563505,2.830897214070489e-19,6.448089999999999e+41,6.448089999999998e+33,4.4798299718474375e+19
0.0008039999999999999,0.021200608,1.28014,0.01656116362272876,0.1,1.4192239467849226,2.827139336224945e-19,6.4641599999999994e+41,6.464159999999998e+33,4.475352381044124e+19
0.0008049999999999999,0.021235825,1.2804250000000001,0.016584981549095025,0.1,1.4187534626038782,2.8233899753311014e-19,6.480249999999999e+41,6.480249999999998e+33,4.470879265593564e+19
0.000806,0.021271068,1.28071,0.0166088091761601,0.1,1.41828349944629,2.819649104266979e-19,6.496359999999999e+41,6.496359999999999e+33,4.466410621022644e+19
0.000807,0.021306337,1.2809949999999999,0.016632646497449253,0.1,1.41781405644715,2.815916696022145e-19,6.512489999999999e+41,6.512489999999999e+33,4.461946442862716e+19
0.000808,0.021341632000000003,1.28128,0.016656493506493508,0.1,1.4173451327433628,2.8121927236971486e-19,6.528640000000001e+41,6.528640000000001e+33,4.457486726649602e+19
0.0008089999999999999,0.021376952999999997,1.281565,0.016680350196829653,0.1,1.4168767274737426,2.808477160502958e-19,6.544809999999999e+41,6.544809999999998e+33,4.453031467923588e+19
0.00081,0.021412300000000002,1.2818500000000002,0.016704216562000232,0.1,1.4164088397790056,2.8047699797604064e-19,6.5609999999999994e+41,6.560999999999999e+33,4.4485806622294114e+19
0.000811,0.021447672999999997,1.282135,0.01672809259555351,0.1,1.415941468801767,2.8010711548996376e-19,6.577209999999999e+41,6.577209999999998e+33,4.444134305116268e+19
0.000812,0.021483072000000002,1.28242,0.0167519782910435,0.1,1.4154746136865342,2.797380659459553e-19,6.59344e+41,6.59344e+33,4.439692392137801e+19
0.0008129999999999999,0.021518496999999998,1.282705,0.016775873642029926,0.1,1.4150082735797023,2.7936984670872694e-19,6.6096899999999995e+41,6.609689999999999e+33,4.435254918852095e+19
0.0008139999999999999,0.021553948,1.28299,0.01679977864207827,0.1,1.414542447629548,2.7900245515375703e-19,6.62596e+41,6.62596e+33,4.430821880821678e+19
0.000815,0.021589424999999995,1.283275,0.016823693284759696,0.1,1.4140771349862258,2.7863588866723663e-19,6.64225e+41,6.64225e+33,4.426393273613511e+19
0.000816,0.021624928,1.28356,0.016847617563651097,0.1,1.4136123348017622,2.7827014464601615e-19,6.658559999999999e+41,6.658559999999998e+33,4.421969092798987e+19
0.0008169999999999999,0.02166045699999999,1.2838450000000001,0.016871551472335048,0.1,1.4131480462300499,2.7790522049755165e-19,6.674889999999998e+41,6.674889999999998e+33,4.417549333953924e+19
0.0008179999999999999,0.021696012,1.28413,0.016895495004399866,0.1,1.4126842684268426,2.7754111363985115e-19,6.69124e+41,6.69124e+33,4.413133992658562e+19
0.000819,0.021731592999999997,1.2844149999999999,0.016919448153439504,0.1,1.4122210005497524,2.771778215014234e-19,6.707609999999999e+41,6.707609999999999e+33,4.408723064497562e+19
0.00082,0.021767199999999997,1.2847000000000002,0.016943410913053628,0.1,1.4117582417582422,2.7681534152122394e-19,6.723999999999999e+41,6.723999999999998e+33,4.404316545059993e+19
0.000821,0.021802833000000004,1.284985,0.016967383276847593,0.1,1.411295991213619,2.7645367114860306e-19,6.740409999999999e+41,6.740409999999999e+33,4.399914429939336e+19
0.0008219999999999999,0.021838491999999998,1.28527,0.01699136523843239,0.1,1.410834248079034,2.760928078432552e-19,6.75684e+41,6.756839999999999e+33,4.395516714733476e+19
0.000823,0.021874176999999998,1.285555,0.017015356791424713,0.1,1.4103730115194735,2.757327490751659e-19,6.77329e+41,6.773289999999999e+33,4.391123395044697e+19
0.000824,0.021909887999999995,1.28584,0.017039357929446892,0.1,1.4099122807017546,2.7537349232456147e-19,6.7897599999999995e+41,6.789759999999999e+33,4.386734466479679e+19
0.000825,0.021945625,1.286125,0.017063368646126932,0.1,1.4094520547945206,2.750150350818576e-19,6.80625e+41,6.806249999999999e+33,4.3823499246494925e+19
0.0008259999999999999,0.021981387999999998,1.28641,0.01708738893509845,0.1,1.4089923329682368,2.7465737484760947e-19,6.822759999999998e+41,6.822759999999997e+33,4.377969765169597e+19
0.0008269999999999999,0.022017177000000002,1.286695,0.01711141879000074,0.1,1.4085331143951834,2.743005091324602e-19,6.839289999999999e+41,6.839289999999998e+33,4.37359398365983e+19
0.000828,0.022052991999999997,1.28698,0.0171354582044787,0.1,1.408074398249453,2.73944435457092e-19,6.85584e+41,6.855839999999999e+33,4.369222575744412e+19
0.000829,0.022088833000000006,1.287265,0.017159507172182887,0.1,1.4076161837069439,2.7358915135217568e-19,6.872409999999999e+41,6.872409999999998e+33,4.364855537051934e+19
0.00083,0.022124700000000004,1.28755,0.017183565686769448,0.1,1.4071584699453552,2.7323465435832137e-19,6.889e+41,6.888999999999999e+33,4.360492863215356e+19
0.0008309999999999999,0.022160593,1.2878349999999998,0.017207633741900166,0.1,1.4067012561441834,2.7288094202602976e-19,6.90561e+41,6.90561e+33,4.356134549872005e+19
0.000832,0.022196511999999995,1.28812,0.017231711331242426,0.1,1.4062445414847162,2.725280119156427e-19,6.92224e+41,6.922239999999999e+33,4.3517805926635676e+19
0.000833,0.022232457,1.288405,0.01725579844846923,0.1,1.4057883251500274,2.721758615972947e-19,6.93889e+41,6.93889e+33,4.347430987236084e+19
0.000834,0.022268428,1.28869,0.017279895087259155,0.1,1.4053326063249725,2.7182448865086505e-19,6.95556e+41,6.955559999999999e+33,4.343085729239951e+19
0.0008349999999999999,0.022304425000000003,1.2889750000000002,0.017304001241296378,0.1,1.4048773841961855,2.7147389066592955e-19,6.972249999999999e+41,6.972249999999997e+33,4.338744814329909e+19
0.0008359999999999999,0.022340447999999995,1.28926,0.017328116904270663,0.1,1.40442265795207,2.7112406524171236e-19,6.98896e+41,6.988959999999999e+33,4.334408238165043e+19
0.000837,0.022376497,1.289545,0.01735224206987736,0.1,1.403968426782798,2.7077500998703916e-19,7.00569e+41,7.005689999999999e+33,4.330075996408776e+19
0.000838,0.022412572000000002,1.28983,0.017376376731817373,0.1,1.4035146898803046,2.704267225202899e-19,7.02244e+41,7.022439999999999e+33,4.325748084728866e+19
0.000839,0.022448673000000002,1.2901150000000001,0.01740052088379718,0.1,1.4030614464382818,2.7007920046935165e-19,7.03921e+41,7.039209999999999e+33,4.3214244987974025e+19
0.0008399999999999999,0.022484799999999996,1.2904,0.017424674519528824,0.1,1.402608695652174,2.6973244147157194e-19,7.055999999999998e+41,7.055999999999997e+33,4.317105234290797e+19
0.000841,0.022520952999999996,1.290685,0.0174488376327299,0.1,1.4021564367191746,2.693864431737127e-19,7.07281e+41,7.07281e+33,4.312790286889786e+19
0.000842,0.022557132000000004,1.29097,0.017473010217123563,0.1,1.4017046688382193,2.690412032319039e-19,7.08964e+41,7.089639999999998e+33,4.3084796522794205e+19
0.000843,0.022593337,1.291255,0.017497192266438467,0.1,1.4012533912099838,2.68696719311598e-19,7.10649e+41,7.106489999999999e+33,4.304173326149067e+19
0.0008439999999999999,0.022629568000000003,1.2915400000000001,0.017521383774408844,0.1,1.4008026030368765,2.6835298908752424e-19,7.123359999999998e+41,7.123359999999997e+33,4.299871304192399e+19
0.0008449999999999999,0.022665824999999997,1.291825,0.017545584734774446,0.1,1.4003523035230352,2.680100102436431e-19,7.140249999999999e+41,7.140249999999998e+33,4.2955735821073916e+19
0.000846,0.022702108000000002,1.2921099999999999,0.017569795141280545,0.1,1.3999024918743226,2.6766778047310183e-19,7.157159999999999e+41,7.157159999999998e+33,4.291280155596326e+19
0.000847,0.022738417,1.2923950000000002,0.017594014987677913,0.1,1.399453167298322,2.6732629747818947e-19,7.17409e+41,7.174089999999999e+33,4.286991020365772e+19
0.000848,0.022774752,1.29268,0.01761824426772287,0.1,1.3990043290043293,2.669855589702919e-19,7.19104e+41,7.19104e+33,4.282706172126597e+19
0.0008489999999999999,0.022811112999999994,1.292965,0.017642482975177204,0.1,1.3985559762033533,2.6664556266984814e-19,7.208009999999999e+41,7.208009999999998e+33,4.2784256065939505e+19
0.00085,0.0228475,1.2932499999999998,0.017666731103808238,0.1,1.3981081081081077,2.6630630630630625e-19,7.225e+41,7.224999999999999e+33,4.274149319487267e+19
0.000851,0.022883913,1.293535,0.01769098864738874,0.1,1.3976607239330092,2.6596778761807976e-19,7.242010000000001e+41,7.24201e+33,4.269877306530259e+19
0.000852,0.022920351999999998,1.29382,0.01771525559969702,0.1,1.3972138228941686,2.656300043525035e-19,7.25904e+41,7.259039999999999e+33,4.2656095634509136e+19
0.0008529999999999999,0.022956816999999994,1.294105,0.017739531954516823,0.1,1.3967674042093905,2.652929542657912e-19,7.276089999999997e+41,7.276089999999996e+33,4.261346085981488e+19
0.0008539999999999999,0.022993307999999997,1.29439,0.017763817705637404,0.1,1.396321467098166,2.6495663512299163e-19,7.293159999999997e+41,7.293159999999997e+33,4.257086869858502e+19
0.000855,0.023029825,1.294675,0.017788112846853457,0.1,1.3958760107816712,2.6462104469794716e-19,7.310249999999999e+41,7.310249999999999e+33,4.252831910822742e+19
0.000856,0.023066368,1.29496,0.017812417371965157,0.1,1.3954310344827587,2.6428618077324975e-19,7.32736e+41,7.327359999999999e+33,4.248581204619246e+19
0.000857,0.023102936999999994,1.295245,0.017836731274778125,0.1,1.3949865374259558,2.639520411401998e-19,7.344490000000001e+41,7.34449e+33,4.2443347469973094e+19
0.0008579999999999999,0.023139531999999994,1.29553,0.01786105454910345,0.1,1.3945425188374598,2.6361862359876366e-19,7.361639999999999e+41,7.361639999999998e+33,4.240092533710474e+19
0.000859,0.023176152999999998,1.2958150000000002,0.01788538718875765,0.1,1.394098977945132,2.63285925957532e-19,7.378810000000001e+41,7.37881e+33,4.235854560516524e+19
0.00086,0.0232128,1.2961,0.017909729187562687,0.1,1.3936559139784948,2.629539460336782e-19,7.396e+41,7.395999999999999e+33,4.231620823177488e+19
0.000861,0.023249473,1.296385,0.01793408053934595,0.1,1.3932133261687263,2.626226816529173e-19,7.41321e+41,7.41321e+33,4.227391317459628e+19
0.0008619999999999999,0.023286171999999997,1.29667,0.01795844123794026,0.1,1.3927712137486574,2.6229213064946463e-19,7.430439999999999e+41,7.430439999999997e+33,4.223166039133439e+19
0.0008629999999999999,0.023322897000000002,1.296955,0.017982811277183867,0.1,1.3923295759527645,2.6196229086599517e-19,7.447689999999998e+41,7.447689999999997e+33,4.21894498397364e+19
0.000864,0.023359648,1.29724,0.018007190650920418,0.1,1.3918884120171675,2.616331601536029e-19,7.46496e+41,7.464959999999999e+33,4.214728147759176e+19
0.000865,0.023396425000000005,1.297525,0.018031579352998983,0.1,1.3914477211796248,2.6130473637176053e-19,7.48225e+41,7.48225e+33,4.210515526273212e+19
0.0008659999999999999,0.023433227999999993,1.2978100000000001,0.018055977377274015,0.1,1.3910075026795286,2.609770173882793e-19,7.49956e+41,7.499559999999998e+33,4.206307115303125e+19
0.0008669999999999999,0.023470057,1.298095,0.018080384717605414,0.1,1.3905677557579004,2.6065000107926908e-19,7.516889999999998e+41,7.516889999999998e+33,4.202102910640503e+19
0.000868,0.023506911999999998,1.2983799999999999,0.018104801367858407,0.1,1.3901284796573876,2.6032368532909876e-19,7.53424e+41,7.534239999999999e+33,4.197902908081142e+19
0.000869,0.023543793,1.298665,0.018129227321903647,0.1,1.389689673622258,2.5999806803035694e-19,7.55161e+41,7.55161e+33,4.1937071034250396e+19
0.00087,0.0235807,1.29895,0.01815366257361715,0.1,1.3892513368983956,2.596731470838123e-19,7.569000000000001e+41,7.569e+33,4.18951549247639e+19
